Year,CensusCode,TotalEst,CensusCode2,Name,Unsheltered,Sheltered,Total
2019,234600a,0,234600a,Hyde Park,0,0,
2019,269300a,0,269300a,West Los Angeles,0,0,
2019,271801b,0,271801b,Palms,0,0,
2019,500202a,0,500202a,Whittier,0,0,
2019,530003c,0,530003c,Rosemead,0,0,
2019,533806b,0,533806b,Cudahy,0,0,
2019,553502,0,553502,Paramount,0,0,
2019,554521c,0,554521c,Cerritos,0,0,
2019,602508,0,602508,Hawthorne,1.7,4,
2019,603001,0,603001,Gardena,5.7,0,
2019,620501a,0,620501a,Redondo Beach,0,0,
2019,621301,0,621301,Redondo Beach,0,0,
2019,920035a,0,920035a,Santa Clarita,0,0,
2019,920330b,0,920330b,Santa Clarita,0,0,
2019,113401b,5.6,113401b,Winnetka,5.6,0,
2019,124203,0,124203,North Hollywood,0,0,
2019,132102b,0,132102b,Lake Balboa,0,0,
2019,199300c,0,199300c,Montecito Heights,0,0,
2019,234902a,0,234902a,Hyde Park,0,0,
2019,239802b,0,239802b,Florence,0,0,
2019,403304a,0,403304a,Rowland Heights,0,0,
2019,406901c,0,406901c,La Puente,0,0,
2019,480600b,0,480600b,South Pasadena,0,0,
2019,481714,0,481714,Monterey Park,0,0,
2019,500201a,0,500201a,La Habra Heights,0,0,
2019,503201,0,503201,South Whittier,0,0,
2019,530601,0,530601,East Los Angeles,0,0,
2019,541200c,0,541200c,Compton,0,0,
2019,543201,0,543201,Compton,0,0,
2019,554518,0,554518,Cerritos,0,0,
2019,571102,0,571102,Lakewood,0,0,
2019,900102e,0,900102e,Northeast Antelope Valley,0,0,
2019,910706a,0,910706a,Palmdale,0,0,
2019,206010c,5.5,206010c,Elysian Park,5.5,0,
2019,216700,0,216700,Mid-City,0,0,
2019,481402b,0,481402b,San Gabriel,0,0,
2019,554521b,0,554521b,Cerritos,0,0,
2019,701802d,0,701802d,Santa Monica,0,0,
2019,701902eStr,0,701902eStr,Santa Monica,0,0,
2019,109604,5.4,109604,Mission Hills,5.4,0,
2019,139600a,0,139600a,Encino,0,0,
2019,143603a,0,143603a,Studio City,0,0,
2019,195710c,0,195710c,Echo Park,0,0,
2019,199400b,0,199400b,Montecito Heights,0,0,
2019,219901a,0,219901a,West Adams,0,0,
2019,310701,0,310701,Burbank,0,0,
2019,311600a,0,311600a,Burbank,0,0,
2019,500800,0,500800,Pico Rivera,0,0,
2019,601301,0,601301,Inglewood,0,0,
2019,602003,0,602003,Inglewood,0,0,
2019,111205b,5.3,111205b,Northridge,5.3,0,
2019,181600,0,181600,Eagle Rock,0,0,
2019,191610b,0,191610b,East Hollywood,0,0,
2019,199202a,0,199202a,Montecito Heights,0,0,
2019,228320a,0,228320a,Historic South-Central,0,0,
2019,237201b,0,237201b,Harvard Park,0,0,
2019,269601b,0,269601b,Mid-City,0,0,
2019,401203a,0,401203a,Glendora,0,0,
2019,403200,0,403200,Pomona,0,0,
2019,404000b,0,404000b,Citrus,0,0,
2019,405400c,0,405400c,Covina,0,0,
2019,407101,0,407101,La Puente,0,0,
2019,481201,0,481201,Temple City,0,0,
2019,701701a,0,701701a,Santa Monica,0,0,
2019,702002e,0,702002e,Santa Monica,0,0,
2019,900507b,0,900507b,Lancaster,0,0,
2019,128702a,5.2,128702a,Sherman Oaks,5.2,0,
2019,218800b,0,218800b,Arlington Heights,0,0,
2019,271300b,0,271300b,West Los Angeles,0,0,
2019,400403b,0,400403b,San Dimas,0,0,
2019,930301p,0,930301p,Angeles Crest,0,0,
2019,106649,5.1,106649,Sylmar,5.1,0,
2019,123301b,0,123301b,North Hollywood,0,0,
2019,189201b,0,189201b,Los Feliz,0,0,
2019,192520a,0,192520a,East Hollywood,0,0,
2019,195804b,0,195804b,Echo Park,0,0,
2019,205110,0,205110,Boyle Heights,0,0,
2019,212620a,0,212620a,Koreatown,0,0,
2019,400205b,0,400205b,Claremont,0,0,
2019,400800a,0,400800a,Glendora,0,0,
2019,408004,0,408004,West Covina,0,0,
2019,408202b,0,408202b,Industry,0,0,
2019,433102a,0,433102a,El Monte,0,0,
2019,500201b,0,500201b,La Habra Heights,0,0,
2019,502601b,0,502601b,Pico Rivera,0,0,
2019,531503a,0,531503a,East Los Angeles,0,0,
2019,543202a,0,543202a,Compton,0,0,
2019,554201,0,554201,Bellflower,0,0,
2019,555002a,0,555002a,Lakewood,0,0,
2019,571000,0,571000,Lakewood,0,0,
2019,601303b,0,601303b,Inglewood,0,0,
2019,602600a,0,602600a,Gardena,0,0,
2019,107010,5,107010,Sylmar,5,0,
2019,107020,0,107020,Sylmar,0,0,
2019,117102,0,117102,North Hills,0,0,
2019,124102a,0,124102a,North Hollywood,0,0,
2019,132900b,0,132900b,Encino,0,0,
2019,135203c,0,135203c,West Hills,0,0,
2019,206200d,0,206200d,Downtown,0,0,
2019,211703b,0,211703b,Koreatown,0,0,
2019,212701b,0,212701b,Arlington Heights,0,0,
2019,213202a,0,213202a,Harvard Heights,0,0,
2019,213310b,0,213310b,Pico-Union,0,0,
2019,242600b,0,242600b,Watts,0,0,
2019,294510,0,294510,Wilmington,0,0,
2019,311801b,0,311801b,Burbank,0,5,
2019,402706,0,402706,Pomona,5,0,
2019,540000b,0,540000b,Lynwood,0,0,
2019,550902,0,550902,Downey,0,0,
2019,551102,0,551102,Downey,0,0,
2019,600801,0,600801,Inglewood,1,4,
2019,603900b,0,603900b,Lawndale,5,0,
2019,650501,0,650501,Torrance,0,0,
2019,700901b,0,700901b,Beverly Hills,0,0,
2019,701402b,0,701402b,Santa Monica,0,0,
2019,701501a,0,701501a,Santa Monica,0,0,
2019,701802b,0,701802b,Santa Monica,0,0,
2019,702002f,0,702002f,Santa Monica,0,0,
2019,702102d,0,702102d,Santa Monica,0,0,
2019,702201c,0,702201c,Santa Monica,0,0,
2019,800408a,0,800408a,Malibu,0,0,
2019,920111,0,920111,Santa Clarita,0,0,
2019,980015c,0,980015c,Harbor City,0,0,
2019,980031e,0,980031e,San Pedro,0,0,
2019,104105b,4.9,104105b,Pacoima,4.9,0,
2019,113422b,0,113422b,Winnetka,0,0,
2019,115403,0,115403,Northridge,0,0,
2019,127803,0,127803,Van Nuys,0,0,
2019,133100b,0,133100b,Reseda,0,0,
2019,141302,0,141302,Sherman Oaks,0,0,
2019,189600b,0,189600b,Hollywood Hills,0,0,
2019,197410c,0,197410c,Echo Park,0,0,
2019,209300b,0,209300b,Westlake,0,0,
2019,221304a,0,221304a,Harvard Heights,0,0,
2019,228410b,0,228410b,Historic South-Central,0,0,
2019,231710a,0,231710a,Vermont Square,0,0,
2019,238310a,0,238310a,Vermont Knolls,0,0,
2019,401703,0,401703,Pomona,0,0,
2019,402402b,0,402402b,Pomona,0,0,
2019,408503a,0,408503a,Hacienda Heights,0,0,
2019,482600a,0,482600a,Monterey Park,0,0,
2019,533201,0,533201,Huntington Park,0,0,
2019,540102a,0,540102a,Lynwood,0,0,
2019,543000b,0,543000b,Compton,0,0,
2019,554521a,0,554521a,Cerritos,0,0,
2019,980030,0,980030,El Segundo,0,0,
2019,103400b,4.8,103400b,Sunland,4.8,0,
2019,120105,0,120105,Panorama City,0,0,
2019,269903,0,269903,Palms,0,0,
2019,402902a,0,402902a,Pomona,0,0,
2019,431200a,0,431200a,Mayflower Village,0,0,
2019,434004a,0,434004a,South El Monte,0,0,
2019,553100a,0,553100a,Bellflower,0,0,
2019,700902,0,700902,Beverly Hills,0,0,
2019,702002b,0,702002b,Santa Monica,0,0,
2019,702502a,0,702502a,Culver City,0,0,
2019,800102b,0,800102b,Topanga,0,0,
2019,106604b,4.7,106604b,Sylmar,4.7,0,
2019,121010a,0,121010a,Sun Valley,0,0,
2019,123700b,0,123700b,Valley Glen,0,0,
2019,123800c,0,123800c,Valley Glen,0,0,
2019,124700a,0,124700a,Sherman Oaks,0,0,
2019,185100a,0,185100a,Mount Washington,0,0,
2019,192620a,0,192620a,East Hollywood,0,0,
2019,197410a,0,197410a,Echo Park,0,0,
2019,228220a,0,228220a,Central-Alameda,0,0,
2019,231400b,0,231400b,Exposition Park,0,0,
2019,275400a,0,275400a,Del Rey,0,0,
2019,291220,0,291220,Harbor Gateway North and South,0,0,
2019,403721a,0,403721a,Covina,0,0,
2019,406300c,0,406300c,West Covina,0,0,
2019,530102,0,530102,Montebello,0,0,
2019,530902,0,530902,East Los Angeles,0,0,
2019,534201a,0,534201a,Bell Gardens,0,0,
2019,535701,0,535701,South Gate,0,0,
2019,535902,0,535902,South Gate,0,0,
2019,550700a,0,550700a,Downey,0,0,
2019,551900b,0,551900b,Norwalk,0,0,
2019,553200b,0,553200b,Bellflower,0,0,
2019,601211,0,601211,Inglewood,0,0,
2019,601402,0,601402,Inglewood,0,0,
2019,620701,0,620701,Redondo Beach,0,0,
2019,621324a,0,621324a,Redondo Beach,0,0,
2019,800324c,0,800324c,Westlake Village,0,0,
2019,900607b,0,900607b,Lancaster,0,0,
2019,106113,4.6,106113,Sylmar,4.6,0,
2019,113102b,0,113102b,Chatsworth,0,0,
2019,117303a,0,117303a,North Hills,0,0,
2019,121221b,0,121221b,Sun Valley,0,0,
2019,218701b,0,218701b,Mid-City,0,0,
2019,242600a,0,242600a,Watts,0,0,
2019,264103,0,264103,Brentwood,0,0,
2019,272201a,0,272201a,Mar Vista,0,0,
2019,403318a,0,403318a,Pomona,0,0,
2019,481901b,0,481901b,Alhambra,0,0,
2019,502902a,0,502902a,South Whittier,0,0,
2019,502902b,0,502902b,Santa Fe Springs,0,0,
2019,570003,0,570003,Lakewood,0,0,
2019,701801a,0,701801a,Santa Monica,0,0,
2019,800410a,0,800410a,Unincorporated Santa Monica Mountains,0,0,
2019,119900,4.5,119900,Panorama City,4.5,0,
2019,123601c,0,123601c,Sherman Oaks,0,0,
2019,124700b,0,124700b,Sherman Oaks,0,0,
2019,127606a,0,127606a,Van Nuys,0,0,
2019,208801b,0,208801b,Westlake,0,0,
2019,265305,0,265305,Westwood,0,0,
2019,702600b,0,702600b,Culver City,0,0,
2019,901004b,0,901004b,Lancaster,0,0,
2019,901209i,0,901209i,Northwest Antelope Valley,0,0,
2019,910205b,0,910205b,Littlerock,0,0,
2019,920032b,0,920032b,Castaic Canyons,0,0,
2019,103300a,4.4,103300a,Shadow Hills,4.4,0,
2019,109700,0,109700,Granada Hills,0,0,
2019,113212,0,113212,Chatsworth,0,0,
2019,134904,0,134904,Winnetka,0,0,
2019,208610a,0,208610a,Westlake,0,0,
2019,209810,0,209810,Pico-Union,0,0,
2019,209820b,0,209820b,Pico-Union,0,0,
2019,212420,0,212420,Koreatown,0,0,
2019,239201b,0,239201b,Florence,0,0,
2019,294820a,0,294820a,Wilmington,0,0,
2019,480802b,0,480802b,Alhambra,0,0,
2019,481713,0,481713,Monterey Park,0,0,
2019,531800b,0,531800b,East Los Angeles,0,0,
2019,543602a,0,543602a,West Carson,0,0,
2019,550500b,0,550500b,Downey,0,0,
2019,553504,0,553504,Paramount,0,0,
2019,601303a,0,601303a,Inglewood,0,0,
2019,601801b,0,601801b,Inglewood,0,0,
2019,800506b,0,800506b,Malibu,0,0,
2019,920102a,0,920102a,Elizabeth Lake,0,0,
2019,920314a,0,920314a,Santa Clarita,0,0,
2019,127603a,4.3,127603a,Van Nuys,4.3,0,
2019,128101,0,128101,Valley Glen,0,0,
2019,134520a,0,134520a,Canoga Park,0,0,
2019,183103a,0,183103a,Highland Park,0,0,
2019,404100a,0,404100a,Citrus,0,0,
2019,406000b,0,406000b,Charter Oak,0,0,
2019,406702a,0,406702a,West Covina,0,0,
2019,407900b,0,407900b,West Covina,0,0,
2019,408003b,0,408003b,West Covina,0,0,
2019,408140a,0,408140a,South San Jose Hills,0,0,
2019,408212b,0,408212b,Rowland Heights,0,0,
2019,480804,0,480804,Alhambra,0,0,
2019,503601,0,503601,La Mirada,0,0,
2019,531602,0,531602,East Los Angeles,0,0,
2019,540502a,0,540502a,Lynwood,0,0,
2019,550100,0,550100,Norwalk,0,0,
2019,553902,0,553902,Paramount,0,0,
2019,554101,0,554101,Bellflower,0,0,
2019,603702b,0,603702b,Alondra Park,0,0,
2019,702501,0,702501,Culver City,0,0,
2019,104204b,4.2,104204b,Pacoima,4.2,0,
2019,134903,0,134903,Canoga Park,0,0,
2019,219901b,0,219901b,West Adams,0,0,
2019,237500b,0,237500b,Vermont-Slauson,0,0,
2019,276000a,0,276000a,Westchester/Playa,0,0,
2019,277000a,0,277000a,Westchester/Playa,0,0,
2019,482522c,0,482522c,Rosemead,0,0,
2019,111201,4.1,111201,Granada Hills,4.1,0,
2019,121600b,0,121600b,Sun Valley,0,0,
2019,123601b,0,123601b,Valley Glen,0,0,
2019,131600a,0,131600a,Reseda,0,0,
2019,236202b,0,236202b,Baldwin Hills/Crenshaw,0,0,
2019,401002c,0,401002c,Glendora,0,0,
2019,402703,0,402703,Pomona,0,0,
2019,403722a,0,403722a,Covina,0,0,
2019,405701a,0,405701a,Covina,0,0,
2019,408625b,0,408625b,Hacienda Heights,0,0,
2019,432802b,0,432802b,El Monte,0,0,
2019,433504b,0,433504b,South El Monte,0,0,
2019,900506,0,900506,Lancaster,0,0,
2019,910813f,0,910813f,Agua Dulce,0,0,
2019,189201a,4,189201a,Los Feliz,4,0,
2019,194401b,0,194401b,Beverly Grove,0,0,
2019,201503a,0,201503a,El Sereno,0,0,
2019,209102a,0,209102a,Westlake,0,0,
2019,214501b,0,214501b,Fairfax,0,0,
2019,216300,0,216300,Mid-Wilshire,0,0,
2019,221401b,0,221401b,Jefferson Park,0,0,
2019,265510a,0,265510a,Westwood,0,0,
2019,291120,0,291120,Harbor Gateway North and South,0,0,
2019,406500a,0,406500a,West Covina,0,0,
2019,407001c,0,407001c,Industry,0,0,
2019,407002c,0,407002c,Industry,0,0,
2019,433302b,0,433302b,El Monte,0,0,
2019,433401b,0,433401b,El Monte,0,0,
2019,461100,0,461100,Altadena,0,0,
2019,480704,0,480704,South Pasadena,0,0,
2019,533104b,0,533104b,Huntington Park,0,0,
2019,540300b,0,540300b,Lynwood,0,0,
2019,540400a,0,540400a,Watts,0,0,
2019,554204b,0,554204b,Bellflower,0,0,
2019,600502a,0,600502a,Inglewood,0,0,
2019,601802b,0,601802b,Inglewood,0,0,
2019,602104,0,602104,Hawthorne,0,0,
2019,602200b,0,602200b,Hawthorne,0,0,
2019,602403,0,602403,Hawthorne,0,0,
2019,604100,0,604100,Lawndale,0,0,
2019,701601a,0,701601a,Santa Monica,0,0,
2019,702102e,0,702102e,Santa Monica,0,0,
2019,800328d,0,800328d,Calabasas,0,0,
2019,900501a,0,900501a,Lancaster,0,0,
2019,910605a,0,910605a,Palmdale,0,0,
2019,980013b,0,980013b,El Segundo,0,0,
2019,106645,3.9,106645,Granada Hills,3.9,0,
2019,125501b,0,125501b,North Hollywood,0,0,
2019,127104,0,127104,Van Nuys,0,0,
2019,134104,0,134104,Winnetka,0,0,
2019,183701a,0,183701a,Highland Park,0,0,
2019,185100d,0,185100d,Mount Washington,0,0,
2019,189500b,0,189500b,Hollywood Hills,0,0,
2019,190902a,0,190902a,Hollywood,0,0,
2019,203200b,0,203200b,Boyle Heights,0,0,
2019,206020a,0,206020a,Chinatown,0,0,
2019,209510a,0,209510a,Pico-Union,0,0,
2019,212900b,0,212900b,Arlington Heights,0,0,
2019,213402b,0,213402b,Pico-Union,0,0,
2019,214902a,0,214902a,Beverly Grove,0,0,
2019,215102a,0,215102a,Mid-Wilshire,0,0,
2019,218110a,0,218110a,Arlington Heights,0,0,
2019,221120b,0,221120b,Pico-Union,0,0,
2019,221710a,0,221710a,University Park,0,0,
2019,241002a,0,241002a,Green Meadows,0,0,
2019,404902,0,404902,Baldwin Park,0,0,
2019,407501a,0,407501a,West Puente Valley,0,0,
2019,408504b,0,408504b,Hacienda Heights,0,0,
2019,533106,0,533106,Huntington Park,0,0,
2019,554405,0,554405,Bellflower,0,0,
2019,602002b,0,602002b,Hawthorne,0,0,
2019,197200a,3.8,197200a,Elysian Valley,3.8,0,
2019,232600a,0,232600a,Harvard Park,0,0,
2019,267901,0,267901,West Los Angeles,0,0,
2019,401202a,0,401202a,San Dimas,0,0,
2019,481101,0,481101,San Gabriel,0,0,
2019,132101,3.7,132101,Lake Balboa,3.7,0,
2019,188201a,0,188201a,Los Feliz,0,0,
2019,189701d,0,189701d,Hollywood Hills,0,0,
2019,191120b,0,191120b,East Hollywood,0,0,
2019,191302c,0,191302c,Silver Lake,0,0,
2019,191820a,0,191820a,Hollywood,0,0,
2019,234000a,0,234000a,Leimert Park,0,0,
2019,294301b,0,294301b,Wilmington,0,0,
2019,402404a,0,402404a,Pomona,0,0,
2019,403721b,0,403721b,Covina,0,0,
2019,405900c,0,405900c,Covina,0,0,
2019,407900a,0,407900a,Valinda,0,0,
2019,432202,0,432202,Rosemead,0,0,
2019,461200b,0,461200b,Altadena,0,0,
2019,480803,0,480803,Alhambra,0,0,
2019,500403b,0,500403b,Pico Rivera,0,0,
2019,500700b,0,500700b,Pico Rivera,0,0,
2019,501001a,0,501001a,West Whittier-Los Nietos,0,0,
2019,502005a,0,502005a,Whittier,0,0,
2019,502100b,0,502100b,West Whittier-Los Nietos,0,0,
2019,502802a,0,502802a,Santa Fe Springs,0,0,
2019,530802,0,530802,East Los Angeles,0,0,
2019,532002,0,532002,Montebello,0,0,
2019,533002b,0,533002b,Florence-Firestone,0,0,
2019,542105a,0,542105a,Compton,0,0,
2019,543100a,0,543100a,Compton,0,0,
2019,554105a,0,554105a,Bellflower,0,0,
2019,602600c,0,602600c,Gardena,0,0,
2019,602700a,0,602700a,Hawthorne,0,0,
2019,650901a,0,650901a,Torrance,0,0,
2019,900201c,0,900201c,Palmdale,0,0,
2019,930200f,0,930200f,Tujunga Canyons,0,0,
2019,117408,3.6,117408,North Hills,3.6,0,
2019,128702b,0,128702b,Sherman Oaks,0,0,
2019,134305,0,134305,Canoga Park,0,0,
2019,181300a,0,181300a,Eagle Rock,0,0,
2019,183820b,0,183820b,Highland Park,0,0,
2019,186100b,0,186100b,Eagle Rock,0,0,
2019,186201b,0,186201b,Eagle Rock,0,0,
2019,195803a,0,195803a,Silver Lake,0,0,
2019,204820b,0,204820b,Boyle Heights,0,0,
2019,271400,0,271400,Mar Vista,0,0,
2019,310601b,0,310601b,Burbank,0,0,
2019,320300b,0,320300b,San Fernando,0,0,
2019,406200b,0,406200b,Covina,0,0,
2019,408302c,0,408302c,Avocado Heights,0,0,
2019,431001b,0,431001b,Monrovia,0,0,
2019,551201,0,551201,Downey,0,0,
2019,910811a,0,910811a,Tujunga Canyons,0,0,
2019,123420a,3.5,123420a,Valley Glen,3.5,0,
2019,191710,0,191710,Hollywood,0,0,
2019,208302a,0,208302a,Westlake,0,0,
2019,214100,0,214100,Hancock Park,0,0,
2019,311802,0,311802,Burbank,0,0,
2019,320100a,0,320100a,San Fernando,0,0,
2019,701601d,0,701601d,Santa Monica,0,0,
2019,702002d,0,702002d,Santa Monica,0,0,
2019,102107a,3.4,102107a,Shadow Hills,3.4,0,
2019,111202a,0,111202a,Granada Hills,0,0,
2019,111206b,0,111206b,Porter Ranch,0,0,
2019,119310b,0,119310b,Panorama City,0,0,
2019,121010b,0,121010b,Sun Valley,0,0,
2019,121010d,0,121010d,Sun Valley,0,0,
2019,123104,0,123104,North Hollywood,0,0,
2019,123204b,0,123204b,North Hollywood,0,0,
2019,123700a,0,123700a,Valley Glen,0,0,
2019,124103b,0,124103b,North Hollywood,0,0,
2019,134710b,0,134710b,Winnetka,0,0,
2019,134901b,0,134901b,Tarzana,0,0,
2019,135201b,0,135201b,Woodland Hills,0,0,
2019,183510b,0,183510b,Highland Park,0,0,
2019,183520b,0,183520b,Highland Park,0,0,
2019,191810b,0,191810b,Hollywood,0,0,
2019,201110,0,201110,El Sereno,0,0,
2019,208904a,0,208904a,Westlake,0,0,
2019,211320b,0,211320b,Koreatown,0,0,
2019,212610a,0,212610a,Koreatown,0,0,
2019,293306,0,293306,Harbor City,0,0,
2019,311400,0,311400,Burbank,0,0,
2019,482600b,0,482600b,Monterey Park,0,0,
2019,503402,0,503402,Whittier,0,0,
2019,530203,0,530203,Montebello,0,0,
2019,536200a,0,536200a,South Gate,0,0,
2019,550700c,0,550700c,Downey,0,0,
2019,554511,0,554511,Cerritos,0,0,
2019,554600a,0,554600a,Norwalk,0,0,
2019,571300b,0,571300b,Lakewood,0,0,
2019,601202,0,601202,Inglewood,0,0,
2019,620800b,0,620800b,Manhattan Beach,0,0,
2019,650004,0,650004,Torrance,0,0,
2019,650300a,0,650300a,Torrance,0,0,
2019,651222,0,651222,Torrance,0,0,
2019,119002a,3.3,119002a,Arleta,3.3,0,
2019,135114a,0,135114a,Woodland Hills,0,0,
2019,213401,0,213401,Westlake,0,0,
2019,221401a,0,221401a,Jefferson Park,0,0,
2019,269906,0,269906,Palms,0,0,
2019,530005b,0,530005b,Montebello,0,0,
2019,532200b,0,532200b,Montebello,0,0,
2019,551402,0,551402,Downey,0,0,
2019,552800,0,552800,Norwalk,0,0,
2019,920040a,0,920040a,Santa Clarita,0,0,
2019,980022,0,980022,Granada Hills,0,0,
2019,123420b,3.2,123420b,Valley Glen,3.2,0,
2019,124902,0,124902,Valley Village,0,0,
2019,125502a,0,125502a,Toluca Lake,0,0,
2019,127605b,0,127605b,Van Nuys,0,0,
2019,128801,0,128801,Sherman Oaks,0,0,
2019,181500a,0,181500a,Eagle Rock,0,0,
2019,183610a,0,183610a,Highland Park,0,0,
2019,188201b,0,188201b,Silver Lake,0,0,
2019,226410a,0,226410a,Historic South-Central,0,0,
2019,239320,0,239320,Florence,0,0,
2019,310202,0,310202,Burbank,0,0,
2019,500300d,0,500300d,North Whittier,0,0,
2019,503000c,0,503000c,South Whittier,0,0,
2019,534101b,0,534101b,Bell Gardens,0,0,
2019,540102b,0,540102b,Lynwood,0,0,
2019,540203,0,540203,Lynwood,0,0,
2019,900701b,0,900701b,Lancaster,0,0,
2019,920039,0,920039,Santa Clarita,0,0,
2019,920041,0,920041,Santa Clarita,0,0,
2019,122121a,3.1,122121a,Sun Valley,3.1,0,
2019,127605a,0,127605a,Van Nuys,0,0,
2019,141303,0,141303,Sherman Oaks,0,0,
2019,143200b,0,143200b,Studio City,0,0,
2019,143400d,0,143400d,Valley Village,0,0,
2019,143400e,0,143400e,Sherman Oaks,0,0,
2019,221210a,0,221210a,Harvard Heights,0,0,
2019,239501,0,239501,Florence,0,0,
2019,239602a,0,239602a,Florence,0,0,
2019,239602b,0,239602b,Florence,0,0,
2019,270200c,0,270200c,Mid-City,0,0,
2019,405101,0,405101,Baldwin Park,0,0,
2019,405701b,0,405701b,Vincent,0,0,
2019,406411,0,406411,West Covina,0,0,
2019,407301b,0,407301b,West Puente Valley,0,0,
2019,408138,0,408138,South San Jose Hills,0,0,
2019,408402a,0,408402a,Industry,0,0,
2019,431002,0,431002,Monrovia,0,0,
2019,482521a,0,482521a,South San Gabriel,0,0,
2019,900609a,0,900609a,Lancaster,0,0,
2019,102107b,3.09999999999999,102107b,Shadow Hills,3.09999999999999,0,
2019,119700b,0,119700b,Arleta,0,0,
2019,127804a,0,127804a,Van Nuys,0,0,
2019,139001,0,139001,Encino,0,0,
2019,139301b,0,139301b,Woodland Hills,0,0,
2019,139502a,0,139502a,Tarzana,0,0,
2019,139701a,0,139701a,Encino,0,0,
2019,104821b,3,104821b,Pacoima,3,0,
2019,111302,0,111302,Northridge,0,0,
2019,124103a,0,124103a,North Hollywood,0,0,
2019,125401a,0,125401a,North Hollywood,0,0,
2019,134901c,0,134901c,Reseda,0,0,
2019,187102d,0,187102d,Glassell Park,0,0,
2019,189102,0,189102,Los Feliz,0,0,
2019,191410a,0,191410a,East Hollywood,0,0,
2019,201601,0,201601,El Sereno,0,0,
2019,209102c,0,209102c,Westlake,0,0,
2019,211420a,0,211420a,Koreatown,0,0,
2019,212701a,0,212701a,Koreatown,0,0,
2019,215101a,0,215101a,Mid-Wilshire,0,0,
2019,216100a,0,216100a,Mid-Wilshire,0,0,
2019,216401b,0,216401b,South Robertson,0,0,
2019,217100a,0,217100a,Mid-Wilshire,0,0,
2019,217200b,0,217200b,Mid-City,0,0,
2019,226420a,0,226420a,Historic South-Central,0,0,
2019,271500,0,271500,Mar Vista,0,0,
2019,293304b,0,293304b,Harbor City,0,0,
2019,294520b,0,294520b,Wilmington,0,0,
2019,311100a,0,311100a,Burbank,0,0,
2019,403801d,0,403801d,Covina,0,0,
2019,408202e,0,408202e,Industry,0,0,
2019,408705b,0,408705b,Rowland Heights,0,3,
2019,481711,0,481711,Monterey Park,3,0,
2019,482002a,0,482002a,Monterey Park,0,0,
2019,482401,0,482401,Rosemead,0,0,
2019,482521b,0,482521b,South San Gabriel,0,0,
2019,530005a,0,530005a,Montebello,0,0,
2019,533402,0,533402,Maywood,0,0,
2019,533703c,0,533703c,Bell,0,0,
2019,533805,0,533805,Bell,0,0,
2019,533901,0,533901,Bell Gardens,0,0,
2019,534301,0,534301,Cudahy,0,0,
2019,540000a,0,540000a,Lynwood,0,0,
2019,540201a,0,540201a,Lynwood,0,0,
2019,543100b,0,543100b,Carson,0,0,
2019,543802b,0,543802b,Carson,0,0,
2019,550601a,0,550601a,Downey,0,0,
2019,551700a,0,551700a,Downey,0,0,
2019,553901b,0,553901b,Paramount,0,0,
2019,554203,0,554203,Bellflower,0,0,
2019,554204a,0,554204a,Bellflower,0,0,
2019,554522b,0,554522b,Cerritos,0,0,
2019,570702,0,570702,Lakewood,0,0,
2019,602600b,0,602600b,Gardena,0,0,
2019,603900a,0,603900a,Lawndale,0,0,
2019,621001,0,621001,Hermosa Beach,0,0,
2019,701601e,0,701601e,Santa Monica,0,0,
